22
output
1.5531
2.8288
2.0742
8.5297
2.3037
2.6965
1.4235
2.8997
4.6686
8.6176
2.0225
1.6512
5.0003
1.5321
8.2337
2.0398
5.4099
8.7528
2.0737
8.4374
4.4384
2.6157
